DESTINO,ORIGEN,CANTIDAD,FOBDOL,FOBPES
GTM,CLO,110,2647.7,10586854.92
GTM,CLO,40,1266.8,5065312.46
GTM,CLO,74,1723.06,6889672.64
GTM,CLO,125,2501.25,10001273.13
GTM,CLO,120,2128,8508829.28
GTM,CLO,4647,88213.01,351463076.3
GTM,CLO,21,447.93,1783881.22
GTM,CLO,15,142.8,568793.82
GTM,CLO,846,17642.18,70407823.31
GTM,CLO,357,2795.37,11155986.22
GTM,CLO,227331,64525.98,258007776.3
GTM,CLO,12,11178.82,42980438.92
GTM,CLO,358,7901.32,31263626.92
GTM,CLO,59.09,2396.04,9212318.55
GTM,CLO,1.12,86.42,332268.48
HND,BOG,381.05,1804.72,7216190.96
HND,BOG,30000,3480,13914814.8
HND,BOG,26,1121,4482329.71
HND,BOG,4,180,692065.8
HND,BOG,3,93,371861.43
HND,BOG,8,248,991630.48
HND,BOG,54,1318.5,5249556.79
HND,BOG,16,518.4,1993149.5
HND,BOG,79,1378.8,5427380.98
HND,BOG,9,460.35,1840714.07
HND,BOG,6,258,1031615.58
HND,BOG,22,891,3425725.71
HND,BOG,20,711,2842940.61
HND,BOG,67,3246.75,12693398.46
HND,BOG,16,817.2,3163834.87
HND,BOG,20,774,3094846.74
HND,BOG,252,8619.25,34026642.54
HND,BOG,78,2561.85,9937873.53
HND,BOG,94,3013.2,11803466.22
HND,BOG,148,3935.25,15379420.86
HND,BOG,40,1479.6,5725853.31
HND,BOG,3,121.5,467144.41
HND,BOG,0.17,80.89,320062.31
HND,BOG,3.37,784.14,3102653.78
HND,BOG,206.1,34398.09,136104986.6
HND,BOG,175,7525,29968312.5
HND,BOG,371.8,22523.7,88189970.69
HND,BOG,5917,13889,55321970.35
HND,BOG,1454,410,1633091.5
HND,BOG,19.68,618,2461586.7
HND,CLO,3410,9444.69,37077680.66
HND,CLO,6000,954,3774749.04
HND,CLO,539,22523.3,89592497.39
HND,CLO,34,1409.89,5420759.17
HKG,CLO,501.2,121956,485769041.4
ITA,BOG,201.2,5.6,22157.85
ITA,BOG,1,2.8,11078.92
ITA,BOG,1,2.8,11078.92
ITA,BOG,493,8.4,33236.78
JPN,BOG,2,893.89,3515302.87
JPN,BUN,292,4274.88,16811350.33
MYS,BUN,368,5387.52,21542052.59
MEX,BOG,1,11150.5,43168603.22
MEX,BOG,500000,6250,24943000
MEX,BOG,500000,6250,23887812.5
MEX,BOG,25.94,667.99,2626930.79
MEX,BOG,4761,65876,263405844.8
MEX,BOG,292,3504,14010779.04
MEX,BOG,91.78,2469.65,9712120.89
MEX,BOG,312.88,8277.01,32656755.19
MEX,BOG,18000,10550,42015375
MEX,BOG,9.63,12456.76,49117378.37
MEX,BOG,4.8,32,127665.6
MEX,BOG,29.54,10.5,42474.81
MEX,BOG,90.55,121.93,482843.27
MEX,BOG,402,20.1,81308.92
MEX,BOG,2,10.32,39678.43
MEX,BOG,16,112,443790.06
MEX,BOG,4808,2427.8,9485828.86
MEX,BOG,1192,8673.63,34542731.47
MEX,BOG,3947,3122.76,12427143.7
MEX,BOG,90.55,256.26,1025437.33
MEX,BOG,294.68,1276.66,5015399.46
MEX,BOG,4428.81,8448,34174018.55
MEX,BOG,36.79,76.36,305326.22
MEX,BOG,937.13,2122.88,8587516.63
MEX,BOG,568.67,1635.9,6289724.67
MEX,BOG,630.19,1427.57,5708152.92
MEX,BOG,866.21,2501.71,10119967.32
MEX,BOG,214.09,704.1,2707130.72
MEX,BOG,1585.15,1786.93,6942842.03
MEX,BOG,110.88,540.54,2186603.21
MEX,BOG,199.73,288.65,1109804.4
MEX,BOG,1548.3,4644.86,18530901.21
MEX,BOG,21,46,182829.02
MEX,BOG,10.71,7.58,29143.65
MEX,BOG,6.53,108.5,417161.88
MEX,BOG,4.8,120,478746
MEX,BOG,180.24,1160.5,4600104.55
MEX,BOG,97.08,215,848799.6
MEX,BOG,218.35,959.6,3818798.81
MEX,BOG,378.65,2745.44,10770218.19
MEX,BOG,6.53,385.69,1482904.76
MEX,BOG,10.71,777,2987417.37
MEX,BOG,22.04,3297.25,12779775.68
MEX,BOG,4.8,57.78,230516.19
MEX,BOG,103.63,1365.84,5467105.61
MEX,BOG,32.8,2390.51,9191056.74
MEX,BOG,29.54,713.13,2884767.73
MEX,BOG,1,27.5,105732.27
MEX,BOG,1,24,92275.44
MEX,BOG,1,13.5,51904.93
MEX,BOG,3258,29644,117557486.9
MEX,BOG,705,6540,26434197.34
MEX,BOG,1,12,47874.6
MEX,BOG,435,7612.5,29268616.12
MEX,BOG,1,26,99965.06
MEX,BOG,375,10483,42172303.69
MEX,BOG,2,53.5,213440.92
MEX,BOG,505,18906.5,75589500.22
MEX,BOG,1,23.5,94545.43
MEX,BOG,8,180,707482.17
MEX,BOG,5,139,545451.13
MEX,BOG,48,1452,5805397.48
MEX,BOG,2,38,146102.78
MEX,BOG,1,11.5,44215.31
MEX,BOG,1,25.5,101733.52
MEX,BOG,3,59,226843.79
MEX,BOG,1794,37029.5,148644286.3
MEX,BOG,1,19,75801.45
MEX,BOG,575,13487.5,54286478.79
MEX,BOG,13,163,639833.55
MEX,BOG,14,171.5,669394.24
MEX,BOG,289,6441.5,26025846
MEX,BOG,942,22131,89024301.55
MEX,BOG,202,5327,21392748.45
MEX,BOG,4,74,284515.94
MEX,BOG,628,10996.5,42279453.16
MEX,BOG,100,50,199477.5
MEX,BOG,1,2.5,10113.05
MEX,BOG,3827,21035.39,83012768.23
MEX,BOG,600,204,820734.84
MEX,BOG,7,77,303899.97
MEX,BOG,10.71,1300,4998253
MEX,BOG,9.6,867.99,3462889.5
MEX,BOG,21.42,4011.6,15423839.79
MEX,BOG,51,200,781450
MEX,BOG,37.94,95.67,384900.5
MEX,BOG,501.73,4949.94,19344784.3
MEX,BOG,6809,408.54,1645633.28
MEX,BOG,1.72,340.2,1346764.65
MEX,BOG,72.01,2466.81,9697331.64
MEX,BOG,24.15,2619.32,10439696.64
MEX,BOG,8704,3635.16,14487359.13
MEX,BOG,8602,1432.85,5729115.79
MEX,BOG,117.06,192.5,778704.85
MEX,BOG,29.21,17.65,71009.65
MEX,BOG,4000,26032,103890588.2
MEX,BOG,2501,19507.8,77853288.86
MEX,BOG,1600,4720,18836953.6
MEX,BOG,54.71,576.7,2320185.19
MEX,BOG,300,9,36208.89
MEX,BOG,5.89,7.58,30495.93
MEX,BOG,29.79,792,3186382.32
MEX,BOG,21.61,172.5,694003.72
MEX,BOG,19.13,50,201160.5
MEX,BOG,7.55,192,772456.32
MEX,BOG,140.31,424.42,1707530.78
MEX,BOG,8.37,390,1569051.9
MEX,BOG,263.35,1909.25,7681313.69
MEX,BOG,496.57,300,1206963
MEX,BOG,752,13912,55970897.52
MEX,BOG,316,10112,40682699.52
MEX,BOG,255,6885,27699800.85
MEX,BOG,1680,10080,40228070.4
MEX,BOG,4.63,369.6,1486978.41
MEX,BOG,37.34,134.96,542972.42
MEX,BOG,6.62,124,498878.04
MEX,BOG,41.38,75,301740.75
MEX,BOG,25.45,416.7,1676471.6
MEX,BOG,1323,79.38,319362.4
MEX,BOG,12.13,2062.1,8296261.34
MEX,BOG,7.32,259.56,1044264.38
MEX,BOG,4223,2791.67,11231474.65
MEX,BOG,2581,372.58,1498967.56
MEX,BOG,39.15,307.45,1236935.91
MEX,BUN,10643.08,84700.63,323730042.9
MEX,BUN,161500,6200.08,23697015.75
MEX,BUN,200000,3581.46,13962149.08
MEX,BUN,40432000,402969,1575054055
MEX,BUN,30000,1651.07,6642601.33
MEX,BUN,18205000,184641.15,742850121.1
MEX,CLO,111,2499,9608180.19
MEX,CLO,89,2047,7870326.07
MEX,CLO,5.77,4702.68,19023375.18
MEX,CLO,3732,38666.64,154015027.1
MEX,CLO,2056,33297.46,132607134.5
MEX,CLO,1001,29056.75,115718506.9
MEX,CLO,605360,316837.63,1252467879
MEX,CLO,872.41,14399.76,55747950.85
MEX,CLO,2544.45,14352.34,56788764.81
MEX,CLO,3732,37.32,148651.15
MEX,CLO,30,387,1541479.05
MEX,CLO,406.6,752.46,2893065.71
MEX,CLO,720,177,680531.37
MEX,CLO,5541.51,17421.88,66983818.44
MEX,CLO,336.4,952.34,3661566.35
MEX,CLO,353.78,674.85,2594670.02
MEX,CLO,294.28,888.88,3417574.71
MEX,CLO,4863.27,20269.53,77932491.63
MEX,CLO,303.05,194.39,747392.59
MEX,CLO,134.9,170.05,653809.94
MEX,CLO,96.36,142.56,548116.11
MEX,CLO,7.5,20,76896.2
MEX,CLO,116.34,96,369101.76
MEX,CLO,121.4,45,173016.45
MEX,CLO,258.94,1093.44,4204069.04
MEX,CLO,248.23,1366.56,5254163.53
MEX,CLO,5,89.5,356491.92
MEX,CLO,1,14,53827.34
MEX,CLO,1243,10640,41157687.61
MEX,CLO,491,4419.32,17599941.9
MEX,CLO,866,8789,35553438.58
MEX,CLO,1,11.5,44215.31
MEX,CLO,267,9211.5,35416467.31
MEX,CLO,1,28.5,109577.08
MEX,CLO,127,3429,13871059.38
MEX,CLO,1,25,96120.25
MEX,CLO,869,18741.5,72057506.59
MEX,CLO,523,13590.5,54972854.82
MEX,CLO,500,8988,34557152.28
MEX,CLO,1034,23000.5,88432552.4
MEX,CLO,313,7981.5,30687351.01
MEX,CLO,2,54,207619.74
MEX,CLO,2,45,173016.45
MEX,CLO,701,7797.74,30772441.58
MEX,CLO,25561,488309.06,1927091939
MEX,CLO,289,5181.58,20610000.35
MEX,CLO,752,8528.54,33964910.55
MEX,CLO,820,492,1891646.52
MEX,CLO,160,2100.99,8364920.78
MEX,CLO,479,15046.51,59522187.97
MEX,CLO,63.23,17.79,68399.16
MEX,CLO,675.66,1674.34,6437519.11
MEX,CLO,5323,319.38,1240028.11
MEX,CLO,200000,60200,240794582
MEX,CLO,99,1584,6308280
MEX,CLO,8.88,257.04,988269.96
MEX,CLO,990,262.84,1010569.85
MEX,CLO,3377,601.84,2313960.44
MEX,CLO,450000,268400,1073575844
MEX,CLO,13.04,32.33,124302.7
MEX,CLO,1680,1212.7,4662601.07
MEX,CLO,13.04,81.15,312006.33
MEX,CLO,65.2,334.39,1285665.99
MEX,CLO,1538.88,4937.71,18984556.78
MEX,CLO,508.2,626.78,2409850.01
MEX,CLO,1.5,4,15379.24
MEX,CLO,13.04,15,57672.15
MEX,CLO,13.04,16,61516.96
MEX,CLO,39.12,277.75,1067895.97
MEX,CLO,13.04,54.99,211426.1
MEX,CLO,1263,631.5,2427997.51
MEX,CLO,343,1159.34,4457442.02
MEX,CLO,26.08,120.72,464145.46
MEX,CLO,65.2,596.24,2292429.49
MEX,CLO,134,68911.1,266785878.1
MEX,CLO,17.21,576.62,2216994.32
MEX,CLO,686,381.02,1464949.49
MEX,CLO,272,35.36,135952.48
MEX,CLO,39.12,412.33,1585330.5
MEX,CLO,1,37.6,143709.08
MEX,CLO,2,1000,3999910
MEX,CLO,4,142.2,543495.51
NIC,BOG,228.64,1114.06,4456139.73
NIC,BOG,12.76,1452.94,5811629.23
NLD,CLO,5,225,865082.25
NLD,CLO,20,726.5,2938852.32
NLD,CLO,7,195.3,790031.46
NLD,CLO,36,996.3,4030252.68
NLD,CLO,78,1827,7294570.43
NLD,CLO,13,235.6,953053.83
NLD,CLO,4,129.6,498287.37
NLD,CLO,25,1068.75,4323328.86
NLD,CLO,4,190,768591.8
NLD,CLO,14,690.3,2679684.73
NLD,CLO,5,247.5,1001191.95
NLD,CLO,19,769.95,3024432.63
NLD,CLO,33,1626.75,6254544.66
NLD,CLO,16,541.8,2129653.25
NLD,CLO,104,3495.5,13945087.6
NLD,CLO,41,1309.05,5187173.82
NLD,CLO,125,4374.45,16974587.52
NLD,CLO,58,1616.8,6497524.14
NLD,CLO,96,3081.2,12143786.44
NLD,CLO,30,990,3836663.88
NLD,CLO,11,405.9,1560608.37
NLD,CLO,15,531.4,2113556.1
NLD,CLO,38,1364.4,5370493.73
NLD,CLO,9,405,1557148.05
NLD,CLO,2,32.4,131065.12
NLD,CLO,1,34.5,139560.09
PAN,BOG,1,3015,12196338.3
PAN,BOG,12,85200,340673052
PAN,BOG,3,2545,10008441.55
PAN,BOG,75.94,13445.29,52783116.12
PAN,BOG,2.46,742.44,2914648.67
PAN,BOG,298.91,194869.89,765014368.1
PAN,BOG,1.5,91.4,357870.3
PAN,BOG,201.92,14170.22,55482504.49
PAN,BUN,1153.24,3766.28,15152535.35
PAN,BUN,460784,486165.43,1955945620
PAN,BUN,480,254.59,1024269.03
PAN,BUN,2,990.73,3786619.59
PAN,BUN,3,421.21,1609885.68
PAN,BUN,6,1474.37,5635115.85
PAN,BUN,143,10235.92,39122198.03
PAN,BUN,509,10925.14,41756431.33
PAN,BUN,12,33.86,135420.69
PAN,BUN,13,1265.54,5061438.64
PAN,BUN,5,1026.92,4107094.65
PAN,BUN,2,605.79,2422814.69
PAN,BUN,5,458.86,1835178.44
PAN,BUN,27,597.42,2389339.47
PAN,BUN,4,241.47,965742.36
PAN,BUN,17,2381.82,9525922.36
PAN,BUN,34,2910.69,11641100.89
PAN,BUN,4,107.87,431418.51
PAN,BUN,1098,538.25,2129726.07
PAN,BUN,7500,5576.29,22207574.92
PAN,BUN,447119,614953.41,2440455109
PAN,BUN,26110,14175.15,56087666.51
PAN,CLO,531.45,419517.78,1653940843
PAN,CLO,261690,4448.73,17495031.11
PAN,CLO,61,1295.5,5137497.35
PAN,CLO,501,7102.5,28131116.64
PAN,CLO,46,1311,5040545.91
PAN,CLO,88,872,3498556.72
PAN,CLO,34,272,1045788.32
PAN,CLO,39,682.5,2760862.65
PAN,CLO,161,2017.14,8030975.34
PAN,CLO,36,360,1456279.2
PAN,CLO,2031,16898.5,66638077.42
PAN,CLO,1256,9527.14,37493008.4
PAN,CLO,112,656,2551096.16
PAN,CLO,23,299,1209520.78
PAN,CLO,118,1716,6597693.96
PAN,CLO,137,2038,8153063.48
PAN,CLO,99,2136,8529025.62
PAN,CLO,20,260,1046034.6
PAN,CLO,42,1113,4279273.53
PAN,CLO,205,6584.5,26025707.49
PAN,CLO,34,714,2854936.14
PAN,CLO,117,2088,8165043.72
PAN,CLO,64,942,3799108.02
PAN,CLO,230,5215,20251957.14
PAN,CLO,98,3204.5,12566306.24
PAN,CLO,146,2329,9081399.87
PAN,CLO,199,3042,12239094.88
PAN,CLO,3158,58967.04,231087356.1
PAN,CLO,418,6244,24498664.04
PAN,CLO,1069,20066.5,78245044.92
PAN,CLO,1019,12975.08,51204712.7
PAN,CLO,1349,16882.84,66828918.39
PAN,CLO,449,7127,28316927.86
PAN,CLO,33,478.5,1935637.77
PAN,CLO,176,3246,13057590.55
PAN,CLO,271,4275,16923744.08
PAN,CLO,83,1452.5,5584586.52
PAN,CLO,114400,146529.76,579009308
PAN,CLO,14.24,4194.56,16239029.31
PAN,CLO,156,3120,12427428
PAN,CLO,2400,888,3572610.48
PAN,CLO,9.55,1170,4498427.7
PAN,CLO,6,198.83,786722.59
PAN,CLO,52,1026,3944775.05
PAN,CLO,5,57.5,221076.57
PAN,CLO,48,408,1568682.48
PAN,CLO,29,751.12,2972001.57
PAN,CLO,82,1482.15,5864511.83
PAN,CLO,26,698.9,2765379.56
PAN,CLO,16,682.84,2701833.99
PAN,CLO,95,2629.99,10455838.23
PAN,CLO,34,1757.3,6953214.34
PAN,CLO,67,2390.93,9460336.18
PAN,CLO,8,281.17,1112522.2
PAN,CLO,30,1080.49,4275239.61
PAN,CLO,52,1298.39,5137417.61
PAN,CLO,28,1076.47,4259333.43
PAN,CLO,41,1174.88,4648718.18
PAN,CLO,49,1472.11,5824785.96
PAN,CLO,83,1500.86,5957351.18
PAN,CLO,28,1223.07,4839394.45
PAN,CLO,822,11312.56,45243791.84
PAN,CLO,2,5013.5,20051142.3
PAN,CLO,2,3880,15695453.6
PAN,CLO,6,10323.82,39693126.37
PAN,CLO,2,5990,23189985.5
PAN,CLO,13874,971.18,3830576.57
PAN,CLO,22,11606.3,45443655.2
PAN,CLO,4,955,3818577.05
PAN,CLO,14,475.17,1922167.18
PAN,CLO,1500,249.95,981246.21
PAN,CTG,100,1464,5757311.76
PER,BOG,22,1270.64,5026499.36
PER,BOG,69,2106.56,8333298.57
PER,BOG,1578,1452.81,5809075.31
PER,BOG,44.66,22053.15,87826669.87
PER,BOG,25200,2464.56,9751672.42
PER,BOG,61.22,15016.56,59813210.96
PER,BOG,13.47,28183.32,111514633.2
PER,BOG,1,1900,7517844
PER,BOG,12,456,1819234.8
PER,BOG,10,380,1516029
PER,BOG,34,1099.5,4386510.22
PER,BOG,10,345,1376394.75
PER,BOG,57,1485,5924481.74
PER,BOG,251,4547.5,18142478.62
PER,BOG,24,244,973450.2
PER,BOG,40,1624.5,6481023.97
PER,BOG,38,1551.5,6189786.82
PER,BOG,11,418,1667631.9
PER,BOG,20,684,2728852.2
PER,BOG,39,1320.5,5268200.76
PER,BOG,49,1891.5,7546233.82
PER,BOG,10,380,1516029
PER,BOG,40,1222.5,4877224.86
PER,BOG,429,11681,46601933.51
PER,BOG,22,396,1579861.8
PER,BOG,111,3228.5,12880262.17
PER,BOG,148,3488,13915550.4
PER,BOG,86,1837,7328803.35
PER,BOG,80,2097,8366086.35
PER,BOG,38,1302,5194394.1
PER,BOG,41,1505.5,6006267.52
PER,BOG,5180,2842.74,11248039.92
PER,BOG,9965,5311.48,21016251.6
PER,BOG,36360,23297.68,92183328.31
PER,BUN,19533,223386.53,878487634
PER,CLO,4.14,3624,14432580
PER,CLO,20000,3574,14030701.98
PER,CLO,14670,14133.49,54340583.68
PER,CLO,16,5040,19512108
PER,CLO,197580,127441.52,500306096
PER,CLO,1177,21434,84633006.36
PER,CLO,130,550,2171697
PRI,BOG,4,1741.32,6888452.96
PRI,BOG,14,243.78,964364.42
PRI,CLO,34,503,2034745.66
PRI,CLO,19,399,1614042.78
PRI,CLO,1911,28131.64,112737663.6
PRI,CLO,1386,18424.09,73487434.16
PRI,CLO,29,304.5,1170744.64
PRI,CLO,18,189,764546.58
PRI,CLO,34,797.5,3226062.95
PRI,CLO,174,6311.59,25370378.68
PRI,CLO,71,1966.5,7954925.13
PRI,CLO,269,10951.03,44207312.14
PRI,CLO,63,2365.83,9287704.43
PRI,CLO,30,457.2,1849474.58
PRI,CLO,2538,47668.9,190383403
PRI,CLO,109,3458,13629804.18
PRI,CLO,99,2893.52,11382000.45
PRI,CLO,47,1127.41,4482088.71
PRI,CLO,56,1680,6459280.8
PRI,CLO,30,1065,4094722.65
PRI,CLO,38,1207,4870529.36
PRI,CLO,74,1476.11,5814145.18
PRI,CLO,29,710.5,2840941.35
PRI,CLO,535,12582.5,49589814.87
PRI,CLO,980,17802.92,70443523.16
PRI,CLO,304,6397,25014456.26
PRI,CLO,30,434.25,1756636.78
PRI,CLO,708,13512.52,54076583.7
PRI,CLO,121,1685.03,6568231.9
PRI,CLO,1247,24274.4,96643680.75
PRI,CLO,118,2330,8958407.3
PRI,CLO,39,1170.95,4736750.35
PRI,CLO,23,494.5,1901258.54
PRI,CLO,114,1920,7747204.2
PRI,CLO,28,490,1883956.9
PRI,CLO,9,31.5,127424.43
PRI,CLO,680,895.6,3622899.03
PRI,CLO,2304,2013.12,7793693.42
PRI,CLO,76,1808,7313757.76
PRI,CLO,349,6076.09,23853331.83
PRI,CLO,325,5564.17,21890953.86
PRI,CLO,27,796.5,3222017.73
PRI,CLO,26,273,1104345.06
PRI,CLO,80,56,226532.32
PRI,CLO,2418,145.08,571540.37
PRI,CLO,5,397.62,1608460.37
PRI,CLO,8.6,7.56,30228.73
GBR,BUN,107,25227.24,99208391.75
GBR,BUN,57,25669.65,100948208.9
GBR,CLO,152,29409.23,117620156.7
GBR,CLO,85,7706.3,30820807.4
GBR,CLO,67,9258.76,37029762.5
GBR,CLO,83,13442.47,53762217.79
GBR,CLO,72,10361.99,41442053.66
DOM,BOG,152,1997,7678085.57
DOM,BOG,648,8812,33880465.72
DOM,BOG,20,5900.6,23601868.94
DOM,BOG,916.25,12064.83,48804891.61
DOM,BOG,2,1680,6795969.6
DOM,BOG,0.45,22.37,87588.16
DOM,BOG,453.75,26898.25,105318215
DOM,BOG,38,3146.28,12658145.15
DOM,BOG,30.13,196,758804.2
DOM,BOG,193,4048,15671629.6
DOM,BOG,974,24664,95485442.8
DOM,BOG,1127,29367.2,113693646.4
DOM,BOG,80,512,1982182.4
DOM,BOG,130,520,2013154
DOM,BOG,0.74,2,7742.9
DOM,CLO,78,1075.18,4245391.23
DOM,CLO,2.11,1579.23,6113909.98
DOM,CLO,131599,194343.12,776950512.7
DOM,CLO,250,2000,7997020
DOM,CLO,275,16169.27,64257064.67
DOM,CLO,400000,146200,582241500
SGP,BUN,100,1464,5853818.64
THA,BOG,1656,3970,15263895.7
THA,BUN,297,4348.08,17385841.36
URY,BOG,77.93,62898.1,248009095.2
URY,CLO,169.25,87976.77,353278078.4
VEN,CLO,11.89,10248.92,40496543.44
VEN,CLO,92,1156.42,4605442.65
XCF,CLO,94.55,3485.42,13646918.02
XCF,CLO,40.6,3485.42,13646918.02
XCF,CLO,142.24,508.91,2047451.8
XCF,CLO,1459.83,5514.14,22184543.18
XCF,CLO,29.54,656.12,2639708.54
XCF,CLO,7792.65,48262.48,184807662.3
XCF,CLO,1455.17,11761.39,46031373.65
XCF,CLO,143.52,3350.23,13399010.36
XCF,CLO,103.4,5539925.5,21804256272
XCF,CLO,0.61,30028.23,118088717
XCF,CLO,4.95,308485.18,1197733593
XCF,CLO,2.06,116809.75,462385026.6
XCF,CLO,86.86,4640942.31,18338222069
XCF,CLO,1.88,114778.07,457912849.2
XCF,CLO,459,922.25,3673460.08
XCF,CLO,336,993.23,3956184.07
XCF,CLO,23.04,325.44,1296276.33
XCF,CLO,313.9,1186.08,4724334.55
XCF,CLO,1,16768,66789459.2
XCF,CLO,1660583,2211858.19,8810162949
XCF,CLO,132000,180699.65,730969838.2
XCF,CLO,1610137,2313655.26,8842906086
XCF,CLO,52800,78196.66,300651300.3
XCF,CLO,984.3,4764.01,18845851.87
XCF,CLO,32.11,1767809.76,6796892643
XCF,CLO,9,1610,6411825
XCF,CLO,15572.8,40674.4,161205161.2
XCF,CLO,1975,6968.5,27515400.99
XCF,CLO,3,912,3647917.92
XCF,CLO,23,2949,11866146.33
XCF,CLO,15,2383,9531785.53
XCF,CLO,16,1072,4336475.84
XCF,CLO,5,9355,37262368.25
XCF,CLO,3,567,2167102.35
XCF,CLO,32,2988,11822798.88
XCF,CLO,33,2526,9994775.76
XCF,CLO,15,1140,4421797.8
PAN,CTG,36.84,30726.79,120885234.4
VEN,CUC,29952,12012,48041153.16
VEN,CUC,210000,59640,235981166.4
VEN,CUC,14843.8,199993.8,785129660.2
VEN,CUC,420771,27196.76,106768224.5
VEN,CUC,5064,11008.08,43405189.67
VEN,CUC,60500,13781,54338896.43
VEN,CUC,24000,127200,498042696
VEN,CUC,25000,36550,145818052.5
VEN,CUC,500,6483,25922340.33
VEN,CUC,6481.68,25456.68,101788789.5
VEN,CUC,328206.88,110717.32,441656585
VEN,CUC,238226.4,193050,770380707.1
VEN,CUC,27115.2,21672,86461527.6
VEN,CUC,28,546.56,2140017.42
VEN,CUC,10254,41576.76,162790893.4
VEN,CUC,9000,12560,48625412
VEN,CUC,600,3570,14217525
VEN,CUC,1176,4891.04,19150524.74
VEN,CUC,11100,39635,158480943.9
VEN,CUC,1000,6050,24094125
VEN,CUC,947349,107368.31,423752485.9
VEN,CUC,58310,9467.2,37782459.13
VEN,CUC,115619,133072,526416863.4
VEN,CUC,423,9500,37913360
VEN,CUC,109,751.26,3022476.74
VEN,CUC,434,2942.95,11840105.86
VEN,CUC,195,744.72,2996164.95
VEN,CUC,894,3408.18,13711823.85
VEN,CUC,1038,7312.2,29418516.16
VEN,CUC,20,89.64,360640.54
VEN,CUC,16,126.32,508211.88
VEN,CUC,391,1955,7865375.55
VEN,CUC,316,1185.48,4769434.99
VEN,CUC,528,2605.8,10483680.61
VEN,CUC,1285,20299.2,81011671.29
VEN,CUC,6312,10861.52,43263063.38
VEN,CUC,1422,4770,18725922.9
VEN,CUC,1496,4010,15742337.7
VEN,CUC,1766.61,1666.8,6572242.4
VEN,CUC,31790,27863.94,109868351.3
VEN,CUC,1824,1240.82,4803772.58
VEN,CUC,71,43756.59,176041950.5
VEN,CUC,54252,24457.2,94684826.94
VEN,CUC,1,40754.67,160271407.7
VEN,CUC,24000,127200,498042696
VEN,CUC,60964,22718.7,90637389.58
VEN,CUC,30343.2,24252,96786821.76
VEN,CUC,24000,25400,99714558
VEN,CUC,3,81.54,326038.5
VEN,CUC,73,934.62,3737087.41
VEN,CUC,7,226.68,906382.24
VEN,CUC,4,110.16,440475.86
VEN,CUC,5,103.5,413845.78
VEN,CUC,102,2898.54,11589841.17
VEN,CUC,7,213.66,854321.64
VEN,CUC,8,330.72,1322387.22
VEN,CUC,2,74.88,299408.42
VEN,CUC,8,522.96,2091060.78
VEN,CUC,10,441.6,1765742.01
VEN,CUC,8,301.92,1207230.13
VEN,CUC,33,1263.18,5050837.86
VEN,CUC,16,676.56,2705231.92
VEN,CUC,7,272.64,1090153.76
VEN,CUC,5,239.7,958442.84
VEN,CUC,10,471.06,1883538.12
VEN,CUC,73,1940.52,7759188.62
VEN,CUC,3,57.78,231033.9
VEN,CUC,20,316.8,1266727.96
VEN,CUC,7,196.98,787626.49
VEN,CUC,2600,580,2313939
VEN,CUC,3872.2,3204,12784720.68
VEN,CUC,60,12,47874.6
VEN,CUC,60,12,47874.6
VEN,CUC,2000,11580,46318957.8
VEN,CUC,8040,17277.96,69086095.83
VEN,CUC,35,432437.72,1697651028
VEN,CUC,74.41,1755,6944113.8
VEN,CUC,214.52,5060.2,20021996.95
VEN,CUC,250,250,997387.5
VEN,CUC,30000,42541.62,170103093
VEN,CUC,2400,2655,10592255.25
VEN,CUC,294,81992,331675678.2
VEN,CUC,64,20096,81292741.12
VEN,CUC,2000,88105,336741715.3
VEN,CUC,895,1523.3,6027332.5
VEN,CUC,9810,2613.4,10340596.58
VEN,CUC,3000,9000,35905950
VEN,CUC,30,2.1,8494.96
VEN,CUC,10,48.58,196516.78
VEN,CUC,11,552.98,2236925.75
VEN,CUC,4,180,728139.6
VEN,CUC,20,91.4,369733.1
VEN,CUC,15,19.35,78275
VEN,CUC,12,99.96,404360.19
VEN,CUC,5,20.13,81430.27
VEN,CUC,16,13.36,54044.13
VEN,CUC,8,8.32,33656.23
VEN,CUC,8,10.4,42070.28
VEN,CUC,32000,50700.8,198515433.3
VEN,CUC,34000,12750,49921732.5
VEN,CUC,1046,11708.62,46045201.92
VEN,CUC,36,2500,9678625
VEN,CUC,24,9480,36701346
VEN,CUC,3191.6,6983.64,28096650.28
VEN,CUC,658.75,2532.21,10187612.59
VEN,CUC,1303.89,3606.48,14509626.4
VEN,CUC,2738.65,12375.6,48583759.21
VEN,CUC,32895,25658.1,100462494.5
VEN,CUC,137730,115555.47,457680730.7
VEN,CUC,3800.5,8347.95,33585555.91
VEN,CUC,522.25,2334.84,9393551.63
VEN,CUC,769.51,2135.04,8589714.27
VEN,CUC,32525,25369.5,100172485.5
VEN,CUC,65560,53115.07,206808880.4
VEN,CUC,95000,7031.9,28117122.46
VEN,CUC,72669.61,154951.2,611979960
VEN,CUC,29224.51,84864.52,338684115.6
VEN,CUC,2000,27797,110719620.5
VEN,CUC,1564160,105566.45,415077166.9
VEN,CUC,33,126.72,501400.62
VEN,CUC,198,724.98,2868571.86
VEN,CUC,11,42.33,167489.65
VEN,CUC,15883,25827.58,102193535.4
VEN,CUC,286,702.3,2778832.54
VEN,CUC,14382,34321.13,135827954.2
VEN,CUC,9110,19430.62,76904135.07
VEN,CUC,15,74.89,296321.75
VEN,CUC,470,1413.08,5610257.21
